ПІБ,Пільги,Бал з математики,Бал з англійської,Бал з української,Рейтинг
Катерина Олександріш,True,160,160,145,155.5
Анатолій Максиміш,False,156,182,128,155.4
Павло Дмитріш,False,129,147,199,155.4
Володимир Ярославиш,True,168,180,114,155.4
Сергій Наталіїш,True,132,185,157,155.4
Ольга Ганниш,True,189,166,100,155.4
Наталія Вікторіш,True,144,180,146,155.39999999999998
Іван Тетяниш,False,177,181,101,155.39999999999998
Дмитро Наталіїш,True,113,176,191,155.3
Анна Іваниш,True,131,187,156,155.3
Михайло Артеміш,True,104,180,199,155.29999999999998
Наталія Ігоріш,False,112,177,191,155.2
Анатолій Софіїш,False,169,168,124,155.2
Ігор Олегіш,True,148,155,165,155.2
Катерина Тарасіш,False,136,189,147,155.2
Марта Сергіїш,True,130,149,195,155.2
Павло Вікторіш,False,150,133,184,155.1
Артем Олександріш,False,198,153,100,155.1
Юлія Наталіїш,False,144,137,188,155.1
Тетяна Неборачко,True,168,171,122,155.1
Олексій Маріїш,True,129,195,150,155.1
Артем Михайлиш,False,193,157,102,154.9
Катерина Олениш,True,136,156,179,154.9
Катерина Вікторіш,False,163,121,178,154.9
Олексій Вікторіїш,False,132,160,180,154.8
Марія Олексіїш,True,150,172,144,154.79999999999998
Олег Ярославіш,True,170,124,165,154.7
Тетяна Людмилиш,True,146,199,122,154.7
Віктор Ганниш,False,121,159,195,154.6
Ольга Дмитріш,True,154,134,176,154.6
Михайло Вікторіїш,True,127,172,174,154.6
Ірина Олексіїш,False,154,134,176,154.6
Анастасія Товтиш,True,198,106,145,154.5
Тетяна Ілляш,True,150,158,157,154.5
Іван Олениш,True,194,108,148,154.4
Сергій Максиміш,True,149,118,198,154.4
Тарас Ярославіш,False,193,110,147,154.3
Михайло Богданіш,False,163,106,191,154.3
Марія Іваниш,False,145,191,130,154.3
Олег Олегіш,False,135,140,194,154.2
Максим Загвойко,False,129,174,168,154.2
Петро Ігоріш,False,141,180,146,154.2
Анна Вікторіїш,True,149,193,122,154.1
Ганна Катериниш,True,172,100,184,154.0
Богдан Катериниш,True,121,163,189,154.0
Іван Катериниш,False,145,135,185,154.0
Михайло Тарасіш,False,190,138,122,154.0
Ірина Михайлиш,False,156,110,195,153.9
Софія Олексіїш,True,138,189,140,153.9
Ганна Неборачко,False,180,104,169,153.9
Ганна Романіш,True,123,183,166,153.89999999999998
Юлія Романіш,False,126,189,156,153.89999999999998
Софія Анатоліїш,False,194,117,137,153.8
Ірина Олениш,True,137,133,197,153.8
Вікторія Неборачко,False,149,165,149,153.79999999999998
Софія Ковтун,True,118,182,173,153.70000000000002
Людмила Ніниш,False,145,194,125,153.7
Андрій Катериниш,False,166,157,134,153.7
Ірина Товтиш,False,168,160,128,153.6
Марта Іриниш,True,135,140,192,153.6
Катерина Ярославиш,True,129,158,182,153.6
Володимир Дмитришенко,False,149,145,168,153.5
Михайло Максиміш,False,182,116,153,153.5
Ольга Ковтун,False,142,167,155,153.4
Вікторія Романіш,False,139,181,145,153.4
Іван Максиміш,False,188,147,113,153.20000000000002
Ірина Олександріш,True,146,134,182,153.2
Лідія Михайлиш,False,103,190,183,153.1
Софія Маріїш,True,124,194,151,153.1
Олег Іванниш,False,175,100,177,153.1
Павло Олениш,False,132,184,150,153.0
Артем Оксаниш,False,141,170,152,153.0
Роман Тетяниш,False,123,182,164,153.0
Людмила Сергіїш,True,182,165,102,152.9
Дмитро Олександріш,False,155,131,172,152.9
Вікторія Алібіба,False,167,161,126,152.89999999999998
Анна Тетяниш,True,139,148,176,152.8
Віктор Ярославіш,False,142,131,189,152.79999999999998
Іванна Вікторіїш,True,190,114,142,152.79999999999998
Лідія Катериниш,False,190,152,104,152.79999999999998
Олександр Ніниш,True,159,197,100,152.7
Ярослава Олениш,False,170,113,169,152.6
Людмила Ігоріш,True,182,134,132,152.6
Сергій Лідіїш,True,125,175,167,152.6
Богдан Товтиш,True,134,159,171,152.6
Анна Людмилиш,True,178,156,115,152.5
Володимир Людмилиш,False,139,153,170,152.5
Наталія Тарасіш,False,157,141,158,152.5
Катерина Андріїш,True,181,104,163,152.5
Максим Ігоріш,False,117,160,192,152.4
Оксана Петріш,True,192,102,150,152.4
Іван Михайлиш,True,168,112,172,152.4
Олена Наталіїш,True,135,139,189,152.39999999999998
Ірина Неборачко,False,129,170,166,152.39999999999998
Лідія Маріїш,False,180,164,104,152.39999999999998
Олена Ігоріш,True,171,174,106,152.39999999999998
Юлія Ніниш,False,128,166,171,152.3
Володимир Олексіїш,False,119,161,188,152.3
Ілля Петріш,True,127,145,193,152.20000000000002
Андрій Людмилиш,True,190,129,125,152.2
Марія Алібіба,False,187,136,122,152.2
Юлія Богданіш,False,142,152,166,152.2
Марія Максиміш,False,112,196,162,152.2
Ніна Анниш,True,153,112,191,152.10000000000002
Дмитро Софіїш,False,195,118,129,152.1
Вікторія Загвойко,False,150,194,113,152.1
Софія Загвойко,False,138,139,184,152.1
Петро Ярославіш,False,131,137,195,152.0
Ярослав Іриниш,True,104,196,172,152.0
Юлія Лідіїш,False,191,113,139,152.0
Тетяна Вікторіш,True,166,115,170,151.9
Тетяна Вікторіїш,True,189,116,138,151.8
Тарас Олегіш,False,177,147,123,151.8
Ольга Михайлиш,False,153,136,166,151.8
Софія Андріїш,False,194,131,116,151.7
Ганна Іриниш,False,158,133,162,151.7
Ярослава Богданіш,True,133,158,170,151.6
Ірина Маріїш,True,136,137,187,151.6
Артем Софіїш,True,195,141,104,151.5
Роман Неборачко,True,177,167,102,151.5
Катерина Дмитришенко,False,153,135,166,151.5
Іванна Тарасіш,False,137,164,158,151.4
Петро Катериниш,True,149,107,199,151.4
Артем Тетяниш,False,140,138,180,151.4
Людмила Андріїш,False,179,134,132,151.4
Павло Ковтун,True,200,103,135,151.4
Марія Михайлиш,False,170,142,136,151.39999999999998
Андрій Тетяниш,False,151,193,110,151.3
Ірина Ярославіш,False,145,175,136,151.3
Тарас Іриниш,False,151,167,136,151.3
Юлія Неборачко,False,184,116,143,151.3
Вікторія Богданіш,True,109,189,170,151.3
Оксана Вікторіїш,False,157,144,151,151.3
Оксана Неборачко,False,120,175,169,151.2
Олена Іриниш,False,129,136,196,151.2
Андрій Загвойко,True,114,163,189,151.2
Ірина Оксаниш,False,101,182,187,151.1
Анна Олексіїш,False,104,182,183,151.1
Марта Тарасіш,False,131,194,135,151.1
Наталія Анниш,True,139,189,129,151.0
Ярослав Ганниш,False,115,177,173,151.0
Ольга Петріш,True,177,136,131,150.89999999999998
Людмила Олексіїш,True,164,183,101,150.8
Оксана Олексіїш,True,122,198,142,150.8
Ярослава Анатоліїш,True,116,168,180,150.8
Анна Максиміш,True,176,133,135,150.8
Володимир Алібіба,False,155,171,125,150.8
Анна Вікторіш,True,116,193,155,150.8
Дмитро Володимириш,False,119,177,167,150.8
Павло Людмилиш,False,196,137,104,150.7
Олексій Іваниш,True,198,119,119,150.6
Олексій Людмилиш,True,123,198,140,150.6
Ніна Іванниш,False,138,180,138,150.6
Ганна Товтиш,True,159,176,114,150.6
Катерина Катериниш,False,110,179,176,150.5
Людмила Ярославіш,True,128,151,180,150.5
Ольга Дмитришенко,False,122,177,162,150.5
Софія Ілляш,True,175,168,100,150.4
Людмила Володимириш,False,147,135,170,150.3
Богдан Вікторіш,False,150,150,151,150.3
Олена Тетяниш,False,189,100,149,150.3
Ганна Олексіїш,False,135,188,133,150.3
Ілля Іриниш,True,113,155,195,150.2
Роман Романіш,False,124,159,176,150.1
Олена Ілляш,False,109,185,170,150.1
Оксана Олегіш,False,130,178,149,150.1
Софія Олександріш,False,172,114,157,150.1
Артем Ковтун,False,116,192,153,149.9
Іван Олегіш,False,125,133,200,149.9
Дмитро Лідіїш,False,134,184,137,149.9
Софія Алібіба,False,107,176,181,149.89999999999998
Юлія Софіїш,False,172,119,151,149.8
Андрій Ілляш,True,118,158,184,149.79999999999998
Ярослава Романіш,False,117,194,149,149.7
Тарас Іваниш,False,117,158,185,149.7
Михайло Людмилиш,True,153,131,164,149.7
Петро Ілляш,True,176,145,119,149.6
Олексій Алібіба,False,134,144,176,149.6
Анастасія Олексіїш,True,160,127,158,149.5
Наталія Лідіїш,True,142,114,195,149.5
Михайло Лідіїш,True,133,155,166,149.5
Катерина Наталіїш,True,163,112,169,149.5
Віктор Людмилиш,False,148,183,118,149.5
Олексій Володимириш,True,129,139,187,149.4
Олег Богданіш,False,165,150,128,149.4
Тарас Загвойко,True,122,193,142,149.3
Юлія Ганниш,True,188,107,140,149.3
Олена Вікторіш,False,131,140,183,149.3
Ігор Олександріш,True,119,163,176,149.3
Петро Анниш,False,197,124,111,149.3
Юлія Алібіба,False,133,135,185,149.2
Марта Катериниш,True,130,150,174,149.2
Ілля Богданіш,True,193,121,119,149.2
Оксана Сергіїш,False,141,148,161,149.10000000000002
Ярослава Лідіїш,True,180,137,120,149.1
Дмитро Ярославиш,False,180,114,143,149.1
Павло Алібіба,False,174,118,147,149.1
Анна Олександріш,True,149,122,176,149.0
Анна Неборачко,False,113,159,187,149.0
Іванна Ярославиш,True,109,157,194,148.9
Роман Маріїш,False,196,132,103,148.9
Максим Богданіш,False,181,106,149,148.9
Ольга Маріїш,True,115,164,179,148.89999999999998
Ірина Сергіїш,False,142,136,171,148.89999999999998
Ярослав Петріш,True,138,185,127,148.8
Іван Іриниш,True,123,191,141,148.8
Катерина Ярославіш,False,165,121,155,148.8
Лідія Іриниш,False,123,165,167,148.8
Оксана Іванниш,True,183,101,151,148.8
Андрій Ярославіш,False,174,146,118,148.8
Ірина Іваниш,True,159,180,104,148.79999999999998
Анатолій Ганниш,True,179,154,103,148.70000000000002
Артем Алібіба,False,161,108,173,148.70000000000002
Сергій Ярославіш,True,101,171,190,148.7
Володимир Загвойко,False,158,143,142,148.7
Іванна Петріш,True,152,191,102,148.7
Анатолій Лідіїш,False,128,181,144,148.7
Ілля Вікторіїш,False,185,104,145,148.7
Анастасія Олегіш,True,127,140,186,148.60000000000002
Анастасія Петріш,False,106,192,162,148.6
Ніна Ганниш,True,193,129,109,148.6
Іван Анатоліїш,True,166,110,164,148.6
Богдан Олександріш,True,175,113,149,148.6
Михайло Маріїш,True,117,199,140,148.5
Анастасія Катериниш,True,138,157,154,148.5
Ніна Михайлиш,False,129,190,133,148.5
Віктор Вікторіш,True,147,188,111,148.5
Ірина Богданіш,False,152,180,112,148.4
Іван Алібіба,False,134,137,179,148.4
Анатолій Людмилиш,True,101,187,173,148.4
Олег Андріїш,True,167,121,151,148.39999999999998
Михайло Романіш,True,156,143,143,148.20000000000002
Дмитро Іриниш,False,144,170,132,148.2
Марія Ковтун,True,152,118,173,148.1
Олег Ілляш,True,137,167,144,148.1
Ірина Дмитріш,True,146,190,109,148.1
Анна Іриниш,True,137,197,114,148.1
Людмила Вікторіш,True,145,196,104,148.0
Олена Андріїш,True,112,147,197,148.0
Михайло Володимириш,True,133,168,148,148.0
Ярослава Олегіш,False,196,125,107,148.0
Ілля Оксаниш,False,156,173,112,147.9
Богдан Ковтун,False,159,141,140,147.9
Марта Іваниш,True,168,159,110,147.9
Артем Людмилиш,True,138,192,117,147.9
Ольга Оксаниш,True,144,140,161,147.89999999999998
Олег Романіш,False,143,163,139,147.79999999999998
Вікторія Наталіїш,False,182,126,124,147.79999999999998
Богдан Ярославіш,True,166,133,138,147.70000000000002
Богдан Максиміш,False,184,140,107,147.70000000000002
Ярослав Іванниш,False,172,142,121,147.7
Олег Іриниш,True,142,193,110,147.7
Ганна Сергіїш,False,196,125,106,147.7
Ігор Ігоріш,False,160,148,131,147.7
Ярослава Олексіїш,False,172,111,152,147.7
Дмитро Ілляш,True,121,171,160,147.7
Ірина Іванниш,True,100,187,172,147.7
Артем Ігоріш,False,192,106,130,147.60000000000002
Ганна Ігоріш,False,108,177,171,147.60000000000002
Володимир Іванниш,False,111,191,153,147.6
Богдан Лідіїш,False,138,188,120,147.6
Марія Володимириш,True,156,107,177,147.6
Олексій Романіш,False,162,107,169,147.6
Софія Артеміш,False,168,100,168,147.6
Павло Анатоліїш,False,161,157,120,147.5
Дмитро Людмилиш,False,178,147,107,147.4
Михайло Ганниш,False,169,154,112,147.4
Ганна Дмитришенко,True,184,140,106,147.4
Олексій Наталіїш,False,175,119,139,147.39999999999998
Дмитро Тарасіш,True,172,136,126,147.39999999999998
Ярослава Іванниш,True,153,135,152,147.3
Олексій Ярославиш,False,144,141,158,147.3
Петро Тарасіш,False,117,194,141,147.3
Андрій Анниш,True,141,129,174,147.29999999999998
Олексій Дмитріш,True,116,173,163,147.20000000000002
Анатолій Ніниш,False,110,195,149,147.2
Олена Сергіїш,True,134,116,196,147.2
Петро Богданіш,False,116,149,187,147.2
Максим Ковтун,False,134,187,125,147.2
Ніна Ніниш,True,137,151,157,147.2
Юлія Тетяниш,False,121,134,195,147.1
Павло Софіїш,False,187,106,135,147.1
Юлія Ковтун,False,153,171,115,147.0
Ілля Олениш,True,159,114,164,147.0
Марія Ярославіш,True,198,104,122,147.0
Наталія Ярославіш,True,141,160,142,147.0
Андрій Сергіїш,False,144,110,188,147.0
Ярослав Наталіїш,False,101,169,186,146.89999999999998
Михайло Софіїш,True,148,140,152,146.8
Павло Богданіш,False,199,124,100,146.8
Іванна Неборачко,False,139,112,192,146.8
Наталія Ярославиш,True,135,182,127,146.7
Анатолій Дмитріш,False,137,172,134,146.6
Михайло Іриниш,True,158,139,139,146.6
Марія Ганниш,True,118,158,173,146.5
Артем Володимириш,False,139,199,104,146.5
Олександр Дмитришенко,True,175,120,135,146.5
Максим Ярославіш,False,121,193,134,146.5
Лідія Тетяниш,False,178,116,135,146.5
Ярослава Тарасіш,False,118,139,192,146.5
Оксана Анатоліїш,True,168,126,138,146.4
Ярослава Сергіїш,True,138,197,107,146.4
Марта Вікторіїш,True,168,155,109,146.4
Оксана Алібіба,False,120,140,188,146.4
Сергій Анниш,False,120,148,180,146.4
Лідія Оксаниш,True,138,132,172,146.4
Ярослав Дмитришенко,True,149,183,106,146.3
Іванна Дмитришенко,False,104,162,187,146.3
Олексій Іванниш,True,157,171,107,146.2
Анастасія Загвойко,True,154,126,156,146.2
Петро Іваниш,True,177,131,120,146.1
Сергій Вікторіїш,False,104,175,173,146.0
Максим Іриниш,False,187,117,120,145.9
Оксана Оксаниш,False,148,144,145,145.9
Роман Сергіїш,False,118,199,130,145.9
Михайло Іваниш,True,180,104,142,145.8
Сергій Ковтун,True,168,120,142,145.8
Андрій Ніниш,False,107,180,163,145.70000000000002
Михайло Сергіїш,True,125,185,134,145.7
Сергій Іванниш,False,136,109,195,145.6
Ольга Загвойко,False,158,124,150,145.4
Софія Вікторіїш,True,173,121,133,145.4
Анатолій Дмитришенко,False,158,167,107,145.4
Ніна Романіш,True,128,156,158,145.4
Оксана Дмитріш,True,110,152,186,145.39999999999998
Іван Ярославиш,True,133,191,116,145.3
Тарас Петріш,True,121,196,127,145.3
Ніна Катериниш,True,172,137,118,145.3
Ніна Богданіш,True,141,168,128,145.20000000000002
Ігор Дмитришенко,True,132,157,151,145.2
Олег Володимириш,False,135,199,105,145.2
Олександр Вікторіїш,True,147,167,121,145.2
Ірина Лідіїш,True,198,104,116,145.2
Андрій Лідіїш,False,128,192,121,145.1
Вікторія Ніниш,True,190,105,125,145.0
Олена Алібіба,False,106,147,195,145.0
Іван Дмитришенко,True,186,130,105,144.9
Олена Лідіїш,False,108,145,194,144.9
Ігор Вікторіїш,True,182,100,140,144.8
Тарас Софіїш,True,113,178,154,144.79999999999998
Ніна Олегіш,True,166,108,153,144.70000000000002
Богдан Романіш,True,154,171,106,144.7
Володимир Олександріш,False,163,130,135,144.7
Оксана Ігоріш,True,157,119,154,144.7
Сергій Тарасіш,False,114,164,166,144.6
Тетяна Софіїш,True,180,116,126,144.6
Ілля Сергіїш,False,153,178,100,144.6
Андрій Романіш,False,144,141,149,144.6
Богдан Ніниш,False,167,156,103,144.5
Анна Романіш,False,146,174,113,144.5
Ярослава Артеміш,False,107,157,182,144.5
Катерина Михайлиш,False,192,106,119,144.3
Андрій Володимириш,True,120,169,152,144.29999999999998
Наталія Вікторіїш,False,168,123,134,144.29999999999998
Ганна Артеміш,True,104,179,163,144.2
Оксана Володимириш,False,110,141,193,144.2
Марта Дмитришенко,True,107,171,167,144.2
Софія Лідіїш,False,104,191,151,144.2
Ніна Ярославиш,True,181,104,135,144.10000000000002
Анна Андріїш,False,115,151,176,144.1
Сергій Михайлиш,True,190,117,110,144.1
Віктор Максиміш,False,166,120,139,144.1
Анна Анатоліїш,False,165,104,156,144.0
Олексій Анниш,True,135,167,133,144.0
Олексій Артеміш,True,129,183,125,144.0
Іванна Олегіш,True,107,185,152,143.9
Ярослава Іваниш,True,194,102,119,143.9
Ярослава Дмитришенко,True,158,111,158,143.9
Іванна Софіїш,True,161,116,149,143.9
Юлія Артеміш,False,134,164,137,143.9
Павло Володимириш,True,143,173,116,143.89999999999998
Ірина Петріш,True,134,140,161,143.89999999999998
Анна Ігоріш,True,155,167,106,143.89999999999998
Дмитро Петріш,True,166,105,153,143.8
Сергій Олексіїш,False,160,162,104,143.79999999999998
Сергій Людмилиш,False,121,189,129,143.79999999999998
Ілля Володимириш,False,163,118,144,143.79999999999998
Роман Богданіш,False,135,155,144,143.7
Сергій Вікторіш,True,135,104,195,143.7
Ярослав Богданіш,False,132,182,121,143.7
Ярослав Тетяниш,True,141,191,100,143.7
Лідія Ілляш,False,132,171,132,143.7
Іван Вікторіш,True,168,105,150,143.7
Лідія Анниш,False,162,108,155,143.7
Лідія Іванниш,False,131,165,139,143.6
Ярослава Вікторіш,True,133,179,122,143.5
Оксана Андріїш,False,130,148,157,143.5
Олег Загвойко,True,163,160,101,143.5
Дмитро Товтиш,True,175,139,106,143.5
Ілля Загвойко,False,138,150,144,143.4
Роман Анатоліїш,False,126,185,125,143.4
Петро Оксаниш,True,102,183,159,143.4
Ірина Ковтун,False,123,199,115,143.4
Ярослав Володимириш,False,135,170,128,143.4
Ніна Артеміш,True,120,174,144,143.39999999999998
Ярослав Вікторіш,True,167,145,110,143.3
Юлія Ігоріш,False,188,115,112,143.3
Катерина Алібіба,True,127,120,188,143.20000000000002
Олена Олександріш,True,163,159,101,143.2
Лідія Богданіш,True,121,199,117,143.2
Катерина Петріш,False,124,157,155,143.2
Ярослав Олександріш,True,162,129,132,143.1
Ганна Анатоліїш,True,108,153,180,143.1
Марта Товтиш,False,123,149,164,143.1
Олег Алібіба,False,150,132,145,143.1
Павло Тетяниш,True,126,157,152,143.1
Анатолій Михайлиш,False,135,191,106,143.1
Ярослав Артеміш,False,150,111,166,143.1
Петро Софіїш,True,144,171,114,143.1
Олексій Товтиш,False,131,196,106,143.0
Ярослава Оксаниш,False,140,115,175,143.0
Ігор Андріїш,True,149,173,105,143.0
Андрій Олегіш,False,191,108,114,143.0
Марта Тетяниш,False,152,110,164,143.0
Ніна Олениш,True,110,148,182,143.0
Марія Неборачко,True,109,156,175,142.9
Ярослава Ілляш,True,199,101,110,142.9
Марта Алібіба,True,103,144,195,142.9
Марта Михайлиш,False,160,157,106,142.89999999999998
Катерина Тетяниш,False,136,164,131,142.89999999999998
Марта Вікторіш,False,117,164,156,142.8
Анастасія Сергіїш,True,102,177,163,142.8
Богдан Володимириш,False,144,153,131,142.8
Ірина Ярославиш,False,129,136,168,142.8
Іван Ніниш,False,171,140,108,142.8
Лідія Максиміш,False,177,105,135,142.8
Ніна Олексіїш,True,126,131,177,142.8
Анастасія Лідіїш,True,129,195,109,142.79999999999998
Павло Загвойко,False,128,118,187,142.7
Анастасія Софіїш,True,143,181,104,142.7
Ілля Дмитришенко,True,107,173,160,142.7
Марта Богданіш,False,166,107,147,142.6
Анатолій Ковтун,True,118,185,133,142.6
Лідія Романіш,False,172,143,103,142.6
Оксана Катериниш,False,172,120,126,142.6
Максим Іваниш,True,103,155,183,142.6
Сергій Софіїш,False,115,179,143,142.6
Тетяна Михайлиш,False,186,113,114,142.5
Ілля Ніниш,False,129,108,195,142.5
Наталія Алібіба,False,174,111,132,142.5
Андрій Богданіш,True,127,195,110,142.3
Богдан Софіїш,True,112,165,160,142.3
Вікторія Володимириш,False,106,140,193,142.3
Марія Софіїш,False,166,125,128,142.3
Анатолій Оксаниш,True,109,181,148,142.3
Ігор Людмилиш,False,106,181,152,142.3
Лідія Артеміш,True,187,119,106,142.3
Тетяна Ковтун,False,114,140,182,142.2
Оксана Іваниш,False,131,118,181,142.10000000000002
Ольга Олениш,False,119,141,174,142.1
Оксана Богданіш,True,110,139,188,142.1
Анна Оксаниш,False,170,137,110,142.1
Петро Андріїш,True,152,128,143,142.1
Ніна Неборачко,True,133,109,187,142.0
Дмитро Іванниш,False,112,130,194,142.0
Олександр Романіш,False,151,113,159,142.0
Олексій Лідіїш,True,121,146,166,142.0
Марта Ілляш,False,141,101,184,141.9
Петро Анатоліїш,True,108,179,150,141.9
Юлія Іриниш,False,126,184,121,141.89999999999998
Артем Маріїш,True,128,196,106,141.8
Анатолій Вікторіїш,True,140,126,160,141.8
Павло Олексіїш,True,113,161,161,141.8
Максим Вікторіїш,False,155,142,124,141.79999999999998
Максим Іванниш,True,110,132,194,141.79999999999998
Софія Товтиш,False,103,161,174,141.7
Роман Вікторіш,True,136,170,121,141.7
Ярослава Загвойко,True,147,168,108,141.6
Анатолій Сергіїш,True,108,189,139,141.6
Ярослав Софіїш,False,135,147,145,141.6
Анна Ярославіш,True,111,134,190,141.6
Тетяна Тетяниш,True,144,121,159,141.6
Тарас Вікторіїш,True,198,102,106,141.6
Ганна Загвойко,True,116,183,134,141.5
Олексій Богданіш,False,134,167,126,141.5
Ярослава Олександріш,False,137,171,118,141.5
Юлія Олениш,True,136,168,122,141.4
Марія Маріїш,True,145,177,101,141.39999999999998
Софія Богданіш,True,156,107,156,141.3
Максим Дмитришенко,False,123,166,141,141.3
Катерина Анатоліїш,True,117,179,136,141.3
Богдан Алібіба,False,110,200,124,141.2
Ярослава Ярославиш,False,185,122,102,141.2
Тетяна Олегіш,False,101,137,199,141.2
Павло Ілляш,True,158,136,124,141.2
Віктор Дмитріш,True,161,121,135,141.2
Софія Софіїш,True,142,153,128,141.1
Наталія Володимириш,False,193,101,112,141.1
Анатолій Вікторіш,False,123,153,153,141.0
Наталія Романіш,False,108,130,196,141.0
Володимир Товтиш,False,140,132,151,140.89999999999998
Марія Ілляш,False,127,199,101,140.8
Людмила Неборачко,True,121,154,154,140.79999999999998
Михайло Ілляш,False,115,167,149,140.79999999999998
Роман Олегіш,False,131,126,168,140.6
Ігор Анниш,True,107,162,164,140.6
Ярослава Катериниш,True,106,177,150,140.5
Людмила Дмитришенко,True,160,145,110,140.5
Олексій Тарасіш,False,100,178,157,140.5
Ярослава Андріїш,False,163,148,103,140.5
Олександр Товтиш,False,106,170,157,140.5
Михайло Дмитришенко,False,139,163,120,140.5
Ярослав Іваниш,False,123,136,168,140.4
Іванна Анатоліїш,False,159,141,115,140.4
Тетяна Ганниш,True,153,142,122,140.4
Петро Людмилиш,True,108,180,144,140.4
Ніна Петріш,True,108,191,133,140.4
Олексій Неборачко,True,132,184,108,140.4
Марія Вікторіш,False,132,126,166,140.39999999999998
Софія Михайлиш,False,134,181,108,140.3
Тарас Оксаниш,True,158,143,114,140.29999999999998
Наталія Ніниш,False,151,148,118,140.20000000000002
Ілля Ярославиш,False,121,155,151,140.2
Тарас Олександріш,True,172,110,128,140.2
Дмитро Тетяниш,False,120,197,110,140.1
Ганна Алібіба,False,140,124,156,140.0
Ірина Анниш,True,137,105,179,140.0
Тарас Максиміш,True,134,186,102,140.0
Ганна Олениш,False,110,158,162,140.0
Ігор Олексіїш,False,184,117,104,139.9
Олег Сергіїш,True,105,131,195,139.8
Дмитро Олениш,True,117,134,176,139.8
Михайло Ковтун,True,150,139,127,139.79999999999998
Іванна Артеміш,False,123,173,129,139.79999999999998
Анна Дмитришенко,True,125,162,137,139.7
Ігор Катериниш,False,140,143,136,139.7
Оксана Тетяниш,False,176,129,102,139.7
Ілля Софіїш,True,139,130,150,139.6
Людмила Оксаниш,True,160,150,102,139.6
Анастасія Михайлиш,False,145,152,120,139.6
Ніна Олександріш,True,139,169,111,139.6
Ігор Іванниш,True,129,147,146,139.5
Марта Загвойко,False,102,143,186,139.5
Наталія Неборачко,False,123,140,161,139.5
Ірина Катериниш,False,171,126,111,139.5
Олена Ярославиш,False,153,106,155,139.5
Юлія Анниш,True,128,121,173,139.4
Ігор Алібіба,True,110,158,160,139.4
Роман Людмилиш,True,122,137,165,139.4
Тарас Товтиш,False,116,126,184,139.4
Софія Дмитришенко,True,110,192,126,139.39999999999998
Ірина Ігоріш,False,124,112,187,139.3
Богдан Наталіїш,True,190,106,105,139.3
Вікторія Андріїш,True,112,155,160,139.3
Ярослава Алібіба,False,139,129,150,139.3
Вікторія Ярославіш,True,151,159,104,139.29999999999998
Роман Тарасіш,True,132,100,188,139.20000000000002
Тарас Вікторіш,True,141,167,109,139.2
Катерина Ілляш,False,132,187,101,139.2
Анастасія Наталіїш,False,140,111,166,139.1
Катерина Іваниш,False,134,166,119,139.1
Михайло Оксаниш,False,127,144,150,139.0
Ольга Ніниш,False,166,130,112,139.0
Вікторія Лідіїш,True,133,147,139,139.0
Людмила Ілляш,False,180,113,110,138.9
Софія Романіш,True,153,131,128,138.9
Ганна Володимириш,False,108,175,144,138.9
Роман Оксаниш,True,102,184,143,138.9
Ольга Сергіїш,True,128,126,166,138.8
Сергій Володимириш,True,122,107,193,138.8
Софія Сергіїш,True,137,130,150,138.8
Юлія Дмитришенко,False,173,110,122,138.8
Катерина Максиміш,True,137,108,172,138.8
Ярослав Михайлиш,False,176,102,126,138.8
Ілля Іванниш,False,119,144,160,138.8
Сергій Оксаниш,True,101,193,135,138.8
Тарас Ковтун,True,169,112,125,138.70000000000002
Ілля Ганниш,False,109,148,169,138.7
Ігор Володимириш,True,130,160,129,138.7
Петро Ніниш,False,157,106,147,138.7
Артем Товтиш,False,150,131,131,138.6
Артем Артеміш,False,179,110,113,138.5
Юлія Сергіїш,False,146,100,166,138.2
Тарас Анниш,False,116,157,149,138.2
Павло Дмитришенко,True,149,142,120,138.2
Михайло Загвойко,False,145,167,100,138.1
Ярослав Ілляш,False,120,191,109,138.0
Тетяна Дмитришенко,False,120,181,119,138.0
Юлія Андріїш,False,102,131,193,138.0
Ігор Сергіїш,False,146,108,157,137.9
Марта Іванниш,False,127,158,132,137.8
Іван Олексіїш,False,127,102,188,137.8
Іванна Іванниш,True,148,102,160,137.8
Іванна Сергіїш,False,133,146,136,137.8
Катерина Маріїш,False,127,183,107,137.8
Ярослав Вікторіїш,False,117,140,163,137.70000000000002
Ольга Андріїш,False,144,155,112,137.7
Тетяна Богданіш,False,171,105,126,137.7
Софія Неборачко,True,131,168,116,137.60000000000002
Ярослав Ігоріш,False,101,199,125,137.6
Петро Романіш,True,176,116,108,137.6
Тарас Романіш,True,104,136,184,137.6
Роман Дмитришенко,True,128,155,133,137.6
Сергій Маріїш,True,137,111,165,137.6
Олександр Ковтун,False,106,185,132,137.5
Марія Оксаниш,True,118,167,134,137.5
Ярослав Тарасіш,False,109,115,198,137.5
Максим Тарасіш,False,174,123,103,137.4
Петро Неборачко,True,108,188,126,137.39999999999998
Роман Андріїш,False,170,112,119,137.29999999999998
Марія Дмитріш,False,178,113,107,137.2
Андрій Дмитришенко,True,127,127,161,137.2
Ніна Дмитришенко,True,153,137,116,137.10000000000002
Іванна Михайлиш,False,177,104,117,137.1
Олексій Ігоріш,False,126,174,115,137.1
Павло Анниш,True,122,148,146,137.0
Максим Андріїш,False,146,127,135,137.0
Михайло Дмитріш,True,109,177,134,136.9
Анастасія Тарасіш,True,106,142,173,136.9
Віктор Тарасіш,False,102,153,167,136.8
